CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;12;7;36;430;96
01:00;32;11;7;24;310;67
02:00;54;9;7;39;420;112
03:00;44;8;7;35;430;97
04:00;33;10;8;25;370;70
05:00;33;10;8;31;350;79
06:00;40;12;11;35;360;92
07:00;40;11;9;42;360;103
08:00;46;11;10;56;470;130
09:00;50;10;8;55;500;132
10:00;49;14;12;67;650;150
11:00;49;15;12;62;580;143
12:00;50;18;15;71;670;157
13:00;60;20;16;76;620;175
14:00;60;20;17;79;640;179
15:00;61;13;10;67;700;163
16:00;66;13;9;71;660;174
17:00;75;12;8;78;670;193
18:00;72;17;11;87;690;205
19:00;81;12;7;99;740;232
20:00;84;17;9;118;870;263
21:00;70;15;9;85;800;199
22:00;84;8;6;90;760;221
23:00;83;15;9;94;780;227
