CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;55;57;40;72;850;163
01:00;48;64;42;48;600;119
02:00;56;72;46;46;;126
03:00;48;67;45;33;;99
04:00;47;61;43;45;;114
05:00;42;59;42;45;;111
06:00;52;68;47;92;;192
07:00;74;82;55;221;;411
08:00;85;81;55;229;;434
09:00;91;69;45;191;;383
10:00;93;;38;181;;369
11:00;89;48;28;115;900;264
12:00;98;47;29;125;1020;287
13:00;83;43;30;98;950;232
14:00;96;37;26;124;950;285
15:00;96;32;26;141;1040;310
16:00;97;31;25;135;1190;301
17:00;94;33;26;148;1390;320
18:00;94;31;24;129;1150;290
19:00;91;42;26;125;1260;280
20:00;94;48;30;123;1110;280
21:00;86;57;36;118;1440;265
22:00;75;60;38;116;1410;251
23:00;64;60;41;107;1160;227
