CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;29;28;28;72
01:00;30;81;46;100
02:00;29;69;31;77
03:00;27;63;26;66
04:00;24;43;19;52
05:00;29;40;30;75
06:00;32;43;48;105
07:00;37;54;69;142
08:00;38;54;74;152
09:00;43;67;139;256
10:00;40;67;120;224
11:00;37;78;87;170
12:00;32;73;82;156
13:00;34;42;68;137
14:00;23;41;29;68
15:00;27;23;34;79
16:00;26;22;36;81
17:00;30;108;37;85
18:00;34;64;46;103
19:00;33;50;39;91
20:00;34;29;45;103
21:00;39;27;56;124
22:00;31;30;39;91
23:00;34;32;40;95
