CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;20;33;17;44
01:00;55;93;238;419
02:00;41;109;174;307
03:00;48;116;313;526
04:00;39;117;193;335
05:00;39;113;222;378
06:00;59;110;366;619
07:00;79;106;461;783
08:00;75;102;277;497
09:00;62;104;148;286
10:00;67;94;165;318
11:00;72;74;168;328
12:00;69;68;160;313
13:00;68;71;168;325
14:00;66;77;171;327
15:00;66;84;172;328
16:00;51;76;112;221
17:00;46;63;102;202
18:00;55;54;139;267
19:00;51;61;127;244
20:00;51;65;120;234
21:00;42;61;72;152
22:00;32;57;45;100
23:00;20;42;27;60
