CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;80;99;135;1680;287
01:00;53;89;32;980;103
02:00;40;28;21;670;74
03:00;32;17;11;610;50
04:00;40;29;25;680;79
05:00;47;31;55;750;132
06:00;54;45;140;1260;269
07:00;61;67;245;1960;438
08:00;63;86;207;2070;380
09:00;63;85;178;1850;337
10:00;75;124;172;1750;340
11:00;65;136;156;1680;304
12:00;51;126;79;930;173
13:00;62;101;89;1210;200
14:00;52;80;69;900;160
15:00;52;59;55;750;137
16:00;59;56;53;870;142
17:00;61;50;62;960;156
18:00;64;54;62;910;160
19:00;68;52;55;890;154
20:00;96;69;135;1670;304
21:00;78;76;84;1200;208
22:00;85;82;104;1530;246
23:00;91;94;139;1830;305
