CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;73;66;68;1190;176
01:00;63;70;47;1010;134
02:00;44;47;9;560;57
03:00;62;47;16;650;87
04:00;56;42;20;660;86
05:00;75;48;84;980;204
06:00;77;67;131;1650;277
07:00;79;70;120;1540;261
08:00;92;72;132;1960;294
09:00;97;76;113;1750;270
10:00;75;67;52;1170;154
11:00;78;48;49;990;153
12:00;80;36;39;850;140
13:00;82;19;52;960;162
14:00;91;20;49;940;166
15:00;87;24;41;1000;149
16:00;80;21;39;920;140
17:00;100;21;66;1310;201
18:00;110;23;66;1340;211
19:00;108;51;62;1520;203
20:00;118;50;100;1650;271
21:00;107;43;63;1370;202
22:00;87;53;66;1240;186
23:00;82;50;74;1230;196
