CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;37;68;33;750;87
01:00;28;49;18;650;56
02:00;48;149;83;1570;176
03:00;40;131;35;1010;93
04:00;29;137;13;610;50
05:00;33;134;37;590;89
06:00;48;92;78;810;167
07:00;58;75;128;1140;253
08:00;65;82;197;1570;366
09:00;62;90;205;1800;375
10:00;58;125;147;1400;283
11:00;58;155;146;1490;281
12:00;48;130;109;1260;216
13:00;62;115;194;1930;360
14:00;60;127;146;1510;284
15:00;61;132;153;1510;296
16:00;66;99;144;1500;285
17:00;64;96;160;1640;309
18:00;71;91;153;1640;305
19:00;62;96;120;1500;246
20:00;56;97;64;1240;154
21:00;47;109;54;910;129
22:00;44;90;51;860;122
23:00;37;96;30;810;83
