CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17;50;11;550;34
01:00;8;27;4;330;14
02:00;9;10;3;310;13
03:00;11;7;4;320;18
04:00;14;16;10;360;29
05:00;25;13;30;470;70
06:00;37;10;59;860;127
07:00;49;21;97;1460;197
08:00;45;28;90;1070;181
09:00;46;33;97;1200;195
10:00;42;35;89;1200;177
11:00;45;29;69;890;150
12:00;43;44;56;870;128
13:00;52;50;63;770;149
14:00;59;31;104;1270;218
15:00;71;48;182;2590;351
16:00;55;57;138;2090;266
17:00;48;75;114;1720;222
18:00;60;71;119;2050;241
19:00;55;61;91;1740;195
20:00;29;73;39;890;89
21:00;27;68;31;810;73
22:00;29;52;29;770;73
23:00;20;38;15;650;42
