CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;44;106;85;174
01:00;40;117;60;132
02:00;29;79;115;205
03:00;25;76;49;100
04:00;25;47;58;114
05:00;28;53;102;183
06:00;32;54;151;262
07:00;53;71;263;454
08:00;64;81;207;379
09:00;75;88;259;470
10:00;;71;;
11:00;48;;171;309
12:00;64;166;131;264
13:00;59;121;125;249
14:00;66;80;134;271
15:00;73;58;116;251
16:00;78;75;110;245
17:00;88;85;130;286
18:00;97;78;154;333
19:00;70;94;144;290
20:00;72;92;177;342
21:00;56;92;126;249
22:00;56;92;143;274
23:00;52;92;106;213
