CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;145;140;97;1520;208
01:00;53;240;236;111;2490;224
02:00;45;199;193;83;1830;171
03:00;43;185;180;70;1650;150
04:00;41;168;164;57;1460;128
05:00;37;120;115;61;1120;131
06:00;44;156;148;146;1720;268
07:00;55;114;107;192;1480;350
08:00;62;207;199;199;2330;366
09:00;62;162;156;159;1540;305
10:00;68;130;125;195;1490;365
11:00;71;119;110;154;1300;307
12:00;74;161;129;174;1390;340
13:00;80;216;121;172;1230;344
14:00;74;178;101;148;1210;301
15:00;86;181;103;182;1330;366
16:00;76;137;89;137;1230;285
17:00;89;144;101;173;1490;353
18:00;85;148;117;191;1610;378
19:00;86;150;124;221;1870;424
20:00;78;161;137;185;1670;362
21:00;73;142;127;139;1370;285
22:00;69;140;133;128;1370;264
23:00;70;156;151;166;1700;323
