CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;17.133;12.1052;9.72975;8.37603;356.531;633.806;29.9836
01:00;12.985;9.70292;7.46005;6.06492;298.737;581.802;22.288
02:00;10.7617;16.9124;13.2351;2.90897;259.538;447.195;15.2291
03:00;10.8021;17.9907;14.1171;2.86394;252.267;406.559;15.2099
04:00;13.0578;15.778;12.1614;5.11028;251.966;359.106;20.8926
05:00;20.5435;22.233;14.9344;13.0613;279.66;322.32;40.5806
06:00;38.2116;30.595;19.4583;33.4341;381.527;312.907;89.4885
07:00;71.4442;37.0102;23.661;108.301;929.75;374.586;237.814
08:00;75.6273;50.4284;27.2609;125.445;1131.47;472.141;268.075
09:00;82.7654;35.4618;19.0847;123.613;781.585;533.47;272.475
10:00;81.5687;34.9154;15.5781;119.909;744.466;594.086;265.545
11:00;82.1793;32.0037;15.774;95.657;697.145;649.696;228.972
12:00;61.4642;19.0605;13.1758;55.885;504.004;681.201;147.214
13:00;85.9049;24.4596;17.9228;112.48;721.202;736.394;258.465
14:00;84.1709;20.7324;15.3095;103.261;830.02;792.455;242.376
15:00;62.6662;15.2414;11.4008;69.2573;603.99;751.735;168.958
16:00;66.5395;12.9348;10.0609;82.4035;747.531;703.743;192.719
17:00;62.0609;21.8682;17.2335;69.5054;714.775;695.392;168.63
18:00;68.5067;28.6906;23.0434;76.4376;728.205;693.359;185.838
19:00;76.0152;31.6638;25.9047;98.7011;834.18;710.488;227.477
20:00;73.6967;56.202;28.1961;84.7291;905.36;760.658;203.641
21:00;48.5658;35.3703;19.566;43.7358;698.527;757.824;115.595
22:00;36.0478;12.2206;9.16725;23.1606;451.136;710.463;71.5962
23:00;25.7825;10.3465;8.1585;15.9786;381.737;682.681;50.2853
