CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;61;40;31;580;80
01:00;49;193;129;153;2510;281
02:00;40;205;138;101;2130;194
03:00;37;202;137;85;1990;166
04:00;39;175;117;108;1790;203
05:00;50;175;116;90;1530;186
06:00;54;168;111;111;1400;224
07:00;69;117;77;224;1540;412
08:00;60;105;68;168;1310;315
09:00;57;121;74;156;1250;295
10:00;58;109;64;150;1000;287
11:00;53;72;38;107;610;215
12:00;54;68;34;89;500;190
13:00;62;71;33;111;660;231
14:00;55;60;28;91;680;195
15:00;51;59;24;74;;164
16:00;56;62;30;113;730;228
17:00;56;64;33;110;800;224
18:00;56;59;33;95;820;202
19:00;53;60;33;98;850;202
20:00;53;61;35;101;780;207
21:00;47;68;39;79;780;167
22:00;40;65;41;59;720;130
23:00;35;64;41;34;640;86
