CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;74;53;40;1180;134
01:00;57;44;23;1020;93
02:00;25;36;8;680;37
03:00;27;29;9;580;42
04:00;24;34;9;500;38
05:00;33;32;18;460;59
06:00;72;50;84;470;200
07:00;91;67;164;620;342
08:00;86;69;154;;321
09:00;96;75;197;1060;397
10:00;92;67;148;1170;318
11:00;95;62;122;1260;282
12:00;81;63;109;;247
13:00;79;69;98;790;227
14:00;78;63;77;650;194
15:00;88;62;94;710;231
16:00;97;61;112;900;267
17:00;104;57;124;1100;293
18:00;105;57;120;1210;288
19:00;104;69;118;1260;283
20:00;107;70;127;1290;300
21:00;97;78;115;1480;272
22:00;;63;;;
23:00;89;52;66;1330;189
