CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;30;63;32;78
01:00;29;27;28;72
02:00;27;27;21;58
03:00;27;24;23;62
04:00;15;23;10;30
05:00;19;18;10;35
06:00;28;12;23;63
07:00;33;12;38;92
08:00;37;16;44;103
09:00;43;26;69;147
10:00;37;29;64;134
11:00;38;36;70;145
12:00;40;42;72;149
13:00;46;43;89;182
14:00;44;48;93;185
15:00;54;54;131;254
16:00;48;53;105;208
17:00;49;56;99;199
18:00;47;68;84;174
19:00;42;80;81;164
20:00;41;68;75;154
21:00;43;56;66;143
22:00;38;67;63;134
23:00;36;70;53;117
