CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;23.4709;21.0541;16.6247;13.9034;328.33;378.265;44.8136
01:00;42.4787;104.549;84.1216;100.899;1376.82;1198.49;197.243
02:00;37.6021;114.828;91.2141;102.539;1354.17;1240.15;194.904
03:00;37.3662;119.65;94.7178;94.5583;1372.66;1288.25;182.485
04:00;38.8785;114.04;91.9134;107.946;1475.12;1352.09;204.471
05:00;42.8177;99.837;77.6765;129.384;1365.98;1371.9;241.396
06:00;44.2886;79.417;64.5484;92.5634;1134.07;1345.38;186.458
07:00;;73.4058;60.7426;;;1340.37;
08:00;49.7114;87.1721;70.2508;162.383;1418.56;1356.77;298.802
09:00;54.9972;85.1754;68.8403;174.02;1398.93;1359.93;321.958
10:00;58.9167;32.6319;24.9172;78.8471;654.207;1259.93;179.899
11:00;41.3777;14.3279;10.5767;40.4821;451.964;1128.4;103.544
12:00;43.4246;18.1136;12.4113;45.8848;494.739;988.35;113.835
13:00;49.0403;23.556;17.0694;47.9932;505.604;865.439;122.533
14:00;46.4057;18.1909;14.6228;41.769;463.76;769.681;110.464
15:00;43.4687;19.2953;15.4358;43.7209;492.47;735.029;110.462
16:00;33.3335;17.8269;13.3084;32.7369;382.812;605.561;83.4429
17:00;30.651;17.8438;15.0058;29.8286;405.586;481.393;76.4116
18:00;27.4744;11.2372;7.896;30.0212;336.953;441.736;73.5309
19:00;30.1786;14.5762;8.94376;31.069;360.894;430.352;77.849
20:00;38.5438;16.0602;11.4935;35.7383;375.919;415.5;93.4049
21:00;37.5713;19.5293;13.361;35.0272;414.499;404.112;91.2517
22:00;28.5457;21.1731;16.6567;23.3016;370.045;392.397;64.2949
23:00;38.5066;23.3278;17.6322;31.0842;433.897;385.076;86.2301
