CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;255;223;246;4080;435
01:00;70;144;125;178;3260;341
02:00;57;148;129;121;3010;242
03:00;50;150;132;78;2750;168
04:00;50;149;130;102;2750;205
05:00;51;126;109;110;2490;218
06:00;64;106;93;194;2550;360
07:00;87;100;86;286;2910;523
08:00;98;86;73;326;2910;596
09:00;95;84;72;285;2660;530
10:00;92;80;68;243;2580;464
11:00;81;117;80;176;2100;349
12:00;63;105;66;126;1840;255
13:00;71;102;66;111;1860;241
14:00;76;98;66;117;1680;254
15:00;84;114;76;156;1810;322
16:00;84;134;91;188;2230;371
17:00;94;141;104;242;2720;463
18:00;91;128;107;249;2680;470
19:00;103;150;129;381;3680;684
20:00;113;158;135;526;4220;916
21:00;110;163;141;502;4260;875
22:00;86;185;162;362;4080;639
23:00;68;218;191;271;3900;481
