CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;36;24;30;520;105
01:00;44;31;21;19;440;73
02:00;37;35;25;36;560;92
03:00;31;37;25;30;570;78
04:00;28;35;25;31;500;76
05:00;29;37;25;67;520;132
06:00;27;35;25;113;680;200
07:00;49;42;30;233;1210;407
08:00;66;52;34;221;1250;405
09:00;86;46;31;181;1050;363
10:00;104;40;25;142;950;321
11:00;98;34;20;87;730;232
12:00;125;33;19;115;790;301
13:00;;30;18;;;
14:00;;30;17;;;
15:00;96;25;16;73;750;207
16:00;98;30;18;67;670;200
17:00;96;30;17;72;680;206
18:00;95;26;16;71;660;205
19:00;112;32;19;104;820;271
20:00;110;33;22;114;920;285
21:00;106;36;25;104;1000;264
22:00;91;33;22;62;850;186
23:00;77;33;21;47;660;149
