CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;84;424;401;247;4280;463
01:00;72;388;378;188;3840;359
02:00;59;366;357;139;3450;271
03:00;58;364;354;142;3530;275
04:00;55;325;314;128;3020;251
05:00;55;313;303;142;2880;273
06:00;59;334;319;191;3210;352
07:00;67;298;285;251;3270;453
08:00;70;281;268;270;3480;483
09:00;78;272;258;304;3240;544
10:00;98;275;256;328;3460;602
11:00;129;307;277;382;3840;713
12:00;113;235;187;243;2350;486
13:00;106;220;135;204;1600;418
14:00;113;254;133;273;1850;531
15:00;106;218;119;236;1880;468
16:00;115;219;135;334;2420;626
17:00;134;200;157;460;3250;838
18:00;;251;216;;3430;
19:00;116;317;269;318;3710;604
20:00;120;314;293;346;4040;649
21:00;124;349;332;330;4000;630
22:00;96;362;339;255;3740;487
23:00;91;396;372;267;4220;500
