CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;34;31;24;640;71
01:00;25;32;18;660;52
02:00;25;29;19;620;53
03:00;24;28;17;590;49
04:00;16;25;11;450;33
05:00;18;23;11;490;35
06:00;26;20;22;560;59
07:00;31;22;30;650;75
08:00;39;28;42;680;103
09:00;46;28;61;880;140
10:00;51;43;91;1290;189
11:00;60;43;97;1460;206
12:00;68;60;118;1770;247
13:00;68;65;126;1760;260
14:00;80;66;154;2010;314
15:00;74;73;129;2120;270
16:00;67;69;119;1700;248
17:00;59;52;97;1460;207
18:00;47;45;57;1010;133
19:00;45;42;57;1000;131
20:00;55;46;75;1290;170
21:00;40;41;42;820;104
22:00;39;39;36;740;94
23:00;42;34;38;740;100
