CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;14;8;9;520;27
01:00;17;28;9;500;31
02:00;15;33;7;460;25
03:00;13;20;8;430;25
04:00;14;16;7;410;25
05:00;15;32;7;410;26
06:00;20;18;13;440;39
07:00;18;11;17;520;45
08:00;22;19;30;750;67
09:00;31;24;39;950;90
10:00;40;26;44;990;106
11:00;42;28;48;1140;116
12:00;46;56;51;1240;123
13:00;33;44;44;1040;101
14:00;32;30;38;960;89
15:00;37;27;48;1080;108
16:00;38;24;42;1050;103
17:00;30;22;40;960;91
18:00;34;24;46;980;105
19:00;37;13;46;1130;107
20:00;;12;;;
21:00;25;15;28;800;68
22:00;19;13;20;720;50
23:00;17;9;17;620;43
