CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;60;83;89;196
01:00;59;79;88;192
02:00;33;39;30;78
03:00;33;36;25;71
04:00;32;38;26;71
05:00;38;38;48;110
06:00;54;41;129;251
07:00;74;56;308;544
08:00;83;84;337;598
09:00;77;100;238;441
10:00;77;107;224;419
11:00;73;102;169;331
12:00;66;98;117;243
13:00;68;75;93;210
14:00;72;63;94;214
15:00;84;53;118;265
16:00;90;47;124;279
17:00;111;55;164;361
18:00;116;61;222;455
19:00;127;77;321;618
20:00;104;91;273;520
21:00;96;104;264;499
22:00;84;106;187;369
23:00;81;91;157;320
