CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;28;35;20;670;59
01:00;22;28;14;570;42
02:00;19;29;9;510;33
03:00;18;33;9;450;31
04:00;18;26;9;430;32
05:00;28;28;18;480;56
06:00;39;28;38;550;96
07:00;49;34;79;960;169
08:00;82;34;159;1700;325
09:00;91;48;160;1720;335
10:00;82;51;138;1480;293
11:00;81;53;153;1540;315
12:00;74;53;107;1330;236
13:00;75;49;111;1130;243
14:00;67;49;114;1140;240
15:00;76;45;121;1310;261
16:00;74;49;103;1360;231
17:00;78;44;123;1420;265
18:00;68;44;103;1240;225
19:00;67;40;88;1280;200
20:00;72;36;105;1590;233
21:00;50;43;59;1040;140
22:00;37;31;32;710;85
23:00;35;31;30;680;81
