CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;70.0918;73.7633;65.3215;90.7393;1001;1081.75;208.7
01:00;62.1002;67.4393;60.0756;58.7902;834.826;1090.4;151.9
02:00;44.2254;49.9148;39.0894;25.3075;526.745;917.78;82.9
03:00;42.1205;54.5017;41.4629;26.6924;450.755;882.025;82.9
04:00;33.917;48.5722;39.7936;27.903;453.188;828.675;76.5
05:00;37.8189;56.0339;43.7169;66.0321;502.364;734.058;138.6
06:00;52.9949;79.6444;61.461;120.421;698.362;685.706;237
07:00;75.7431;74.5503;59.0946;176.568;1087.39;680.26;345.5
08:00;82.2718;67.4189;51.1854;175.823;1241.34;718.997;350.9
09:00;100.829;61.8054;40.2692;186.846;1156.94;764.636;386.2
10:00;105.954;46.7293;31.1166;160.191;883.442;809.223;350.8
11:00;102.507;44.8196;31.7397;90.986;674.48;837.188;241.5
12:00;79.8614;46.0906;33.7128;61.1428;559.753;850.509;173.3
13:00;104.623;51.2267;31.1794;80.2105;654.769;869.56;227.1
14:00;112.344;55.2271;35.867;103.508;792.935;881.381;270.5
15:00;97.6879;49.9233;34.4587;85.8986;781.521;843.148;229
16:00;98.1125;44.0138;32.6861;84.0087;804.225;788.508;226.5
17:00;111.909;42.5553;31.6371;87.9554;774.291;740.677;246.4
18:00;126.321;40.9802;31.4986;106.599;907.101;743.634;289.2
19:00;134.407;49.2728;35.4474;127.864;960.132;779.341;329.8
20:00;133.066;49.7304;36.7722;146.22;1085.87;845.106;356.5
21:00;124.286;59.7582;42.9057;165.988;1344.21;931.286;378
22:00;114.367;64.328;49.0457;171.717;1499.65;1019.62;376.8
23:00;;71.1597;59.914;;;1053.64;
