CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;71;135;131;1970;269
01:00;61;120;56;1250;144
02:00;30;19;7;460;39
03:00;41;14;14;500;61
04:00;35;10;15;480;57
05:00;59;16;49;770;133
06:00;73;26;88;1430;206
07:00;85;52;118;1600;265
08:00;101;45;142;1870;317
09:00;90;58;108;1370;253
10:00;78;74;71;1160;186
11:00;83;75;81;1160;206
12:00;80;58;77;1010;196
13:00;71;59;63;1030;166
14:00;62;70;54;1010;145
15:00;59;68;47;940;129
16:00;60;40;48;1000;132
17:00;60;39;49;990;134
18:00;84;42;81;1300;206
19:00;99;43;114;1810;272
20:00;99;67;162;2020;345
21:00;92;73;171;2080;352
22:00;102;80;172;2100;364
23:00;74;105;97;1800;220
