CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;32;43;13;550;52
01:00;24;30;9;440;36
02:00;21;24;8;460;33
03:00;18;18;8;440;31
04:00;31;32;29;510;75
05:00;;29;;;
06:00;57;31;150;1290;286
07:00;52;52;113;1300;225
08:00;51;75;71;1000;160
09:00;50;64;81;960;174
10:00;54;50;79;1150;174
11:00;50;36;62;970;144
12:00;52;39;50;860;128
13:00;47;35;52;890;126
14:00;57;31;59;930;147
15:00;56;26;59;1050;146
16:00;50;36;53;950;130
17:00;51;32;54;900;133
18:00;59;26;59;1000;148
19:00;60;24;61;1010;152
20:00;60;43;54;920;142
21:00;53;41;51;800;132
22:00;48;48;54;850;132
23:00;40;47;26;790;80
