CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;60;15;560;54
01:00;24;46;12;510;41
02:00;22;22;13;400;42
03:00;21;30;14;390;42
04:00;29;27;21;430;62
05:00;48;20;71;770;156
06:00;58;33;109;1190;224
07:00;70;58;132;1780;271
08:00;67;41;118;1640;247
09:00;66;62;110;1370;234
10:00;73;62;111;1300;243
11:00;70;58;102;1240;226
12:00;69;58;91;1230;208
13:00;85;54;109;1620;252
14:00;77;40;94;1380;221
15:00;82;31;105;1780;241
16:00;76;25;98;1590;224
17:00;70;33;74;1380;184
18:00;74;33;91;1400;212
19:00;66;34;77;1150;183
20:00;67;38;69;1020;172
21:00;71;35;80;1200;193
22:00;55;42;53;920;135
23:00;43;50;29;700;88
