CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;33;27;480;88
01:00;31;25;14;380;53
02:00;17;26;6;260;27
03:00;19;13;7;210;30
04:00;27;15;9;240;41
05:00;23;18;10;240;38
06:00;41;26;24;290;78
07:00;41;28;30;350;87
08:00;49;;36;340;104
09:00;;;;;
10:00;;;;;
11:00;53;41;37;330;111
12:00;57;30;40;380;118
13:00;60;35;43;430;126
14:00;63;33;49;490;138
15:00;74;29;61;590;167
16:00;81;45;70;770;188
17:00;74;39;65;780;173
18:00;60;45;56;580;145
19:00;;46;;;
20:00;;37;;;
21:00;61;37;43;510;126
22:00;59;32;39;540;120
23:00;70;34;50;620;146
