CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;80;105;135;285
01:00;64;95;69;168
02:00;52;106;85;181
03:00;46;98;50;123
04:00;43;90;59;133
05:00;44;85;87;175
06:00;54;79;188;340
07:00;65;91;254;453
08:00;78;106;217;410
09:00;94;117;233;449
10:00;123;127;219;456
11:00;107;136;147;331
12:00;108;116;87;242
13:00;109;89;75;223
14:00;87;79;54;168
15:00;113;72;76;227
16:00;137;67;97;283
17:00;150;73;120;331
18:00;118;69;103;273
19:00;123;72;127;317
20:00;131;72;195;429
21:00;102;80;168;358
22:00;99;76;188;385
23:00;;100;;
