CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;94;137;50;1280;172
01:00;77;124;32;1120;127
02:00;62;109;35;900;118
03:00;;92;;;
04:00;70;103;59;850;163
05:00;66;102;65;930;167
06:00;65;108;113;1160;240
07:00;76;120;157;1420;318
08:00;85;125;138;1440;297
09:00;83;107;114;1430;259
10:00;103;116;103;1530;263
11:00;95;88;71;1350;205
12:00;77;66;40;910;139
13:00;92;67;60;890;186
14:00;91;37;50;860;169
15:00;92;45;51;890;172
16:00;110;61;62;980;206
17:00;135;79;92;1270;278
18:00;123;63;64;1220;223
19:00;140;65;90;1420;280
20:00;133;73;99;1520;286
21:00;130;86;117;1840;310
22:00;128;120;175;2400;396
23:00;109;134;118;1640;290
