CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;96;130;1980;249
01:00;44;120;89;1530;179
02:00;31;117;66;1280;132
03:00;28;98;67;1110;130
04:00;30;96;66;1040;132
05:00;34;96;130;1290;233
06:00;45;92;225;1870;388
07:00;55;111;242;2350;425
08:00;59;106;281;2300;488
09:00;90;111;376;3010;665
10:00;104;155;274;2460;524
11:00;115;174;238;1960;478
12:00;94;145;115;1200;270
13:00;84;143;101;1070;238
14:00;100;121;134;1220;305
15:00;103;97;139;1390;314
16:00;95;67;143;1510;315
17:00;125;79;274;2320;544
18:00;125;86;328;3000;627
19:00;121;111;433;3880;783
20:00;108;144;348;3040;639
21:00;90;147;290;2950;534
22:00;71;158;212;2610;396
23:00;60;146;168;2190;317
