CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;71;79;337;586
01:00;48;241;193;341
02:00;43;256;187;328
03:00;44;261;234;401
04:00;34;262;174;299
05:00;36;249;168;292
06:00;46;226;181;322
07:00;62;220;343;586
08:00;88;200;328;588
09:00;92;158;345;619
10:00;95;166;349;627
11:00;109;198;429;764
12:00;108;235;452;799
13:00;82;260;211;403
14:00;52;228;64;149
15:00;62;163;125;253
16:00;67;126;159;309
17:00;58;119;113;230
18:00;49;85;77;165
19:00;73;58;194;369
20:00;64;69;165;314
21:00;66;85;157;304
22:00;65;91;174;330
23:00;73;83;327;571
