CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;16;20;460;60
01:00;21;25;8;310;33
02:00;23;28;7;370;33
03:00;23;24;8;330;35
04:00;22;12;9;310;35
05:00;39;26;30;460;84
06:00;41;25;39;560;100
07:00;38;33;34;540;90
08:00;38;39;32;570;86
09:00;46;46;46;640;116
10:00;42;38;38;580;99
11:00;42;15;34;640;93
12:00;48;10;39;600;107
13:00;49;14;41;530;112
14:00;49;33;39;610;108
15:00;49;16;37;620;104
16:00;43;18;30;460;87
17:00;47;20;36;580;102
18:00;48;17;38;640;105
19:00;48;23;32;540;96
20:00;55;42;42;600;118
21:00;61;23;46;650;132
22:00;47;44;30;610;92
23:00;35;39;17;420;60
