CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;56;28;22;69;580;162
01:00;38;32;25;30;550;84
02:00;22;25;18;18;330;49
03:00;21;25;18;18;310;48
04:00;23;25;18;16;300;47
05:00;32;24;18;27;330;72
06:00;48;25;20;86;480;180
07:00;66;24;18;153;930;298
08:00;60;22;18;137;800;268
09:00;71;22;17;157;890;311
10:00;58;25;19;135;650;263
11:00;;25;18;;640;
12:00;;24;18;;720;
13:00;;22;18;;790;
14:00;;24;19;;680;
15:00;;26;21;;690;
16:00;;27;21;;890;
17:00;;26;20;;980;
18:00;;27;22;;1010;
19:00;;36;27;;980;
20:00;;41;30;;920;
21:00;;37;29;;1030;
22:00;;29;22;;700;
23:00;;28;20;;680;
