CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;56;179;143;274
01:00;52;158;191;344
02:00;31;60;42;95
03:00;32;65;37;89
04:00;35;74;42;100
05:00;29;79;32;78
06:00;31;67;61;125
07:00;38;70;127;232
08:00;47;89;198;350
09:00;54;104;194;350
10:00;46;98;192;340
11:00;51;103;192;345
12:00;53;108;167;309
13:00;50;100;131;251
14:00;48;97;88;182
15:00;69;87;123;257
16:00;78;78;125;270
17:00;89;84;147;313
18:00;96;90;218;430
19:00;84;142;202;393
20:00;73;141;153;307
21:00;68;147;176;338
22:00;70;150;166;324
23:00;66;136;188;354
