CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;61;22;640;81
01:00;43;44;15;460;65
02:00;16;21;7;220;27
03:00;15;18;5;200;22
04:00;24;26;12;240;43
05:00;43;16;48;440;116
06:00;53;34;95;810;197
07:00;61;40;97;1080;208
08:00;72;55;114;1390;246
09:00;66;37;77;1160;183
10:00;55;61;57;740;142
11:00;54;35;57;790;141
12:00;54;31;53;640;135
13:00;50;31;42;610;115
14:00;54;23;47;580;125
15:00;62;12;52;670;142
16:00;57;23;49;640;131
17:00;66;16;58;660;155
18:00;71;20;58;820;160
19:00;75;34;75;840;189
20:00;94;31;102;1200;250
21:00;82;35;81;1170;205
22:00;70;59;74;1060;183
23:00;58;52;33;790;109
