CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;59;54;143;2210;266
01:00;43;88;74;95;1510;188
02:00;36;101;68;57;1330;124
03:00;36;79;54;64;1230;132
04:00;38;63;44;75;1190;152
05:00;40;61;42;62;1580;135
06:00;36;55;39;52;1150;115
07:00;34;54;38;49;1030;109
08:00;42;52;43;116;1410;220
09:00;44;69;51;139;1990;255
10:00;50;72;53;153;1840;283
11:00;50;61;52;162;1950;297
12:00;49;73;60;147;1850;273
13:00;52;74;56;154;1850;287
14:00;53;80;56;154;1700;288
15:00;58;74;54;151;1860;289
16:00;57;69;50;133;1470;260
17:00;62;82;62;188;1900;350
18:00;69;67;60;219;2370;403
19:00;59;69;62;187;1990;345
20:00;60;73;66;190;2280;350
21:00;64;73;66;211;2290;388
22:00;49;73;67;152;1870;281
23:00;54;75;69;188;2250;341
