CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;102;71;53;153;1530;334
01:00;82;58;47;87;1170;214
02:00;69;54;38;75;960;182
03:00;62;49;37;68;800;164
04:00;50;44;35;52;690;129
05:00;53;56;41;97;710;201
06:00;56;67;42;133;800;259
07:00;79;77;49;240;1400;446
08:00;105;65;44;253;1500;490
09:00;112;68;40;217;1340;443
10:00;124;49;28;179;1160;397
11:00;113;33;19;101;810;266
12:00;100;35;17;83;820;225
13:00;99;29;14;66;670;200
14:00;111;28;14;76;650;227
15:00;109;27;14;79;870;228
16:00;;29;14;;800;
17:00;124;39;18;89;890;260
18:00;144;42;19;102;1090;299
19:00;153;51;22;124;1090;342
20:00;156;55;29;141;1450;371
21:00;142;60;32;160;1450;386
22:00;121;67;43;150;1700;351
23:00;109;69;48;122;1390;294
