CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;34;25;18;820;62
01:00;45;122;40;1430;104
02:00;45;93;43;1420;111
03:00;37;91;24;1200;73
04:00;33;102;18;1140;60
05:00;39;91;43;1150;103
06:00;55;73;136;1630;262
07:00;66;92;189;2100;353
08:00;66;86;199;2460;369
09:00;77;72;193;2250;371
10:00;57;68;123;1590;245
11:00;53;70;95;1390;196
12:00;54;56;102;1390;209
13:00;48;35;69;1140;154
14:00;;32;;;
15:00;58;31;91;1250;196
16:00;63;26;107;1590;226
17:00;69;51;126;2170;262
18:00;59;38;92;1680;199
19:00;77;50;155;2290;313
20:00;70;70;177;2400;341
21:00;72;66;179;2430;345
22:00;46;67;58;1300;134
23:00;46;38;48;1020;119
