CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;19;76;14;40
01:00;49;187;41;110
02:00;46;176;39;105
03:00;44;181;52;122
04:00;24;172;10;39
05:00;14;127;9;27
06:00;24;93;22;58
07:00;42;74;57;128
08:00;57;52;82;181
09:00;50;42;59;138
10:00;56;45;81;178
11:00;67;44;104;225
12:00;55;46;64;152
13:00;45;41;45;113
14:00;47;47;47;118
15:00;54;67;68;157
16:00;67;78;89;201
17:00;82;97;128;277
18:00;88;119;178;359
19:00;;148;;
20:00;68;186;95;212
21:00;59;177;86;189
22:00;55;139;67;156
23:00;41;110;45;109
