CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;72;86;79;193
01:00;63;70;64;160
02:00;27;54;24;63
03:00;27;31;27;68
04:00;28;43;27;70
05:00;30;43;50;108
06:00;35;42;110;203
07:00;56;57;194;353
08:00;78;55;221;415
09:00;87;89;245;462
10:00;96;113;266;503
11:00;58;134;89;195
12:00;69;77;77;188
13:00;81;64;92;223
14:00;76;43;70;182
15:00;77;38;68;180
16:00;81;37;61;174
17:00;91;24;72;200
18:00;101;37;90;239
19:00;104;39;95;249
20:00;140;27;191;432
21:00;141;57;260;539
22:00;111;73;128;307
23:00;88;66;103;245
