CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;35;60;57;61;1010;127
01:00;65;208;185;359;3870;613
02:00;46;181;168;272;3310;462
03:00;41;177;164;255;3300;432
04:00;47;191;173;286;3160;485
05:00;36;171;162;182;2480;315
06:00;33;141;133;155;1930;269
07:00;46;139;127;264;2270;450
08:00;50;180;135;276;2250;471
09:00;60;155;124;319;2330;548
10:00;78;135;114;314;2110;558
11:00;70;104;88;239;1620;437
12:00;61;96;80;182;1450;339
13:00;60;93;78;151;1350;290
14:00;58;95;80;117;1250;237
15:00;69;88;73;147;1310;294
16:00;69;94;78;146;1430;292
17:00;63;99;83;142;1560;281
18:00;65;98;79;166;1690;319
19:00;60;100;81;150;1460;289
20:00;52;94;78;126;1340;244
21:00;46;78;69;90;1180;183
22:00;43;70;64;94;1190;187
23:00;42;68;62;80;1120;164
