CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;78;58;83;204
01:00;55;64;58;141
02:00;34;27;32;82
03:00;28;32;24;63
04:00;26;21;22;60
05:00;27;28;29;70
06:00;31;34;40;90
07:00;34;34;53;114
08:00;36;43;51;112
09:00;36;40;50;111
10:00;43;30;56;126
11:00;48;39;58;135
12:00;61;24;54;142
13:00;55;12;47;126
14:00;54;25;42;118
15:00;65;16;47;135
16:00;70;10;53;150
17:00;72;17;47;143
18:00;71;30;57;156
19:00;91;29;77;207
20:00;117;26;123;303
21:00;125;44;190;414
22:00;106;67;211;427
23:00;96;62;168;350
