CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;192;172;92;1090;192
01:00;25;27;27;17;240;51
02:00;21;22;21;13;210;39
03:00;16;17;17;9;220;28
04:00;18;17;15;9;210;31
05:00;25;19;19;18;210;52
06:00;36;20;19;49;240;111
07:00;51;23;19;89;460;186
08:00;72;39;22;148;710;297
09:00;55;52;26;115;450;230
10:00;55;39;22;96;350;201
11:00;45;26;17;60;210;136
12:00;47;32;20;77;270;163
13:00;56;38;27;89;310;191
14:00;66;41;29;99;410;217
15:00;78;51;29;136;500;286
16:00;78;56;34;147;760;303
17:00;98;73;51;238;1410;461
18:00;101;107;74;284;1580;535
19:00;107;146;116;288;1670;546
20:00;86;154;130;211;1310;407
21:00;92;149;124;253;1590;478
22:00;74;187;167;184;1570;356
23:00;64;219;199;142;1420;280
