CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;58;106;24;840;95
01:00;49;79;17;620;74
02:00;49;99;15;820;71
03:00;35;88;6;670;45
04:00;47;90;14;690;69
05:00;46;84;26;710;86
06:00;65;93;89;1060;201
07:00;86;125;149;1530;313
08:00;106;120;145;1470;326
09:00;114;130;146;1780;336
10:00;119;127;112;1640;290
11:00;100;132;58;1380;188
12:00;87;104;47;1010;159
13:00;80;79;45;800;148
14:00;83;63;48;870;156
15:00;105;56;63;1100;201
16:00;103;65;44;1240;170
17:00;107;62;36;1120;161
18:00;93;75;31;1010;140
19:00;96;87;29;1100;140
20:00;127;94;62;1320;220
21:00;144;108;117;1810;323
22:00;118;96;92;1570;258
23:00;105;101;84;1500;232
