CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;68.7261;39.3593;37.1666;27.3699;686.903;934.234;110.694
01:00;67.624;45.9872;28.8277;23.9317;681.7;920.899;104.337
02:00;33.7985;39.4729;18.257;27.9408;506.565;638.19;76.4
03:00;27.5382;39.7415;20.6611;17.5733;446.632;594.931;54.4
04:00;29.5181;46.7049;21.9031;26.0159;455.162;560.866;69.2
05:00;32.0045;49.6439;29.3339;45.1833;462.317;536.222;101.1
06:00;44.3768;57.969;24.7664;103.016;678.331;540.176;201.8
07:00;57.441;59.2151;39.1295;143.895;1019.58;591.092;277.3
08:00;65.6058;50.1554;31.5455;126.905;928.249;628.55;260.44
09:00;64.3129;41.6114;16.0471;109.206;752.862;656.212;231.826
10:00;75.5837;33.8498;15.6985;112.301;821.943;695.634;247.901
11:00;76.9483;25.8086;11.7573;83.5442;785.763;738.026;205.095
12:00;69.2867;25.5522;10.1716;68.7904;664.37;764.177;174.855
13:00;76.656;22.3657;12.137;65.5371;608.324;782.428;177.212
14:00;73.2392;17.2254;20.711;54.0325;527.907;763.625;156.093
15:00;82.5847;18.155;7.83691;63.2655;607.984;712.175;179.778
16:00;100.728;15.5859;8.05895;96.4104;855.54;703.087;248.706
17:00;99.129;15.1689;9.83803;80.136;788.378;707.526;222.07
18:00;103.641;17.1977;19.692;89.3049;804.886;705.394;240.382
19:00;121.158;23.0717;16.368;97.1042;1071.16;741.069;270.198
20:00;129.844;27.1022;20.6971;101.451;1092.76;794.617;285.644
21:00;136.364;39.0569;35.2048;132.482;1306;881.827;339.57
22:00;86.4224;37.675;30.2196;54.8465;856.21;922.865;170.635
23:00;80.9018;42.0944;35.3579;46.9665;867.572;955.313;152.992
