CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;29;22;107;1230;226
01:00;51;27;21;63;1120;146
02:00;32;28;19;71;1050;139
03:00;27;27;19;69;970;132
04:00;22;26;18;60;900;112
05:00;27;26;18;83;820;152
06:00;31;29;20;112;770;202
07:00;47;42;28;240;810;414
08:00;60;51;34;293;980;507
09:00;91;42;27;280;1160;519
10:00;80;27;15;157;1200;318
11:00;80;22;12;138;1230;292
12:00;75;31;14;135;1180;281
13:00;81;31;22;145;1080;303
14:00;86;29;22;147;1070;311
15:00;86;25;20;139;1060;298
16:00;94;21;17;161;1100;340
17:00;96;23;18;174;1230;362
18:00;108;24;19;236;1370;469
19:00;95;20;17;203;1430;405
20:00;80;21;18;166;1410;334
21:00;76;23;20;136;1400;284
22:00;67;24;19;112;1340;238
23:00;57;27;22;102;1310;212
