CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.42646;51.8343;56.1989;46.4689;50.3888;534.85;972.652;128.8
01:00;2.35398;47.3616;53.3353;44.1806;43.7572;507.171;895.586;114.3
02:00;0.562669;36.3943;41.2581;31.124;15.9304;224.785;842.439;60.7
03:00;0.572311;32.2702;36.3974;29.0107;14.2688;148.377;719.113;54.1
04:00;0.488831;27.5164;33.5731;27.4743;11.9012;162.039;552.938;45.7
05:00;0.908528;43.881;35.4075;27.6442;38.9258;161.916;420.911;103.3
06:00;1.37767;59.7892;41.8266;28.2175;88.7933;472.252;349.647;195.5
07:00;2.49946;66.9385;50.6427;33.8606;173.892;838.84;356.357;332.6
08:00;2.56238;68.114;61.0442;38.7329;206.333;848.5;417.875;383.3
09:00;2.73977;75.4609;44.9547;30.0302;178.587;789.38;455.761;348.4
10:00;2.33152;79.0824;41.7929;28.1913;185.384;950.12;546.428;362.4
11:00;1.97674;67.9444;39.5119;29.1798;137.161;631.99;606.88;277.5
12:00;2.17256;62.8155;50.3863;31.9722;149.099;678.02;671.377;290.6
13:00;2.44472;69.8489;71.3193;34.1282;153.603;697.05;738.269;304.5
14:00;2.20946;70.5573;61.8357;32.4715;129.935;629;757.863;269.1
15:00;2.39628;70.8187;53.1603;31.1114;130.492;645.72;733.723;270.2
16:00;2.78069;76.4679;44.8492;30.5686;154.604;754.89;722.021;312.7
17:00;3.63619;86.4649;45.228;32.2774;214.033;1123.7;763.811;413.5
18:00;5.31145;92.5127;46.8892;35.2787;222.276;1402.54;820.364;432.2
19:00;4.4097;89.3897;50.0922;38.7375;301.311;1321.71;906.579;549.8
20:00;3.98369;69.8314;54.6378;43.9083;189.002;894.28;933.611;358.6
21:00;4.09504;69.0864;56.58;45.634;149.64;860.76;954.075;297.7
22:00;3.90376;67.3812;62.5677;50.0823;155.044;846.64;981.28;304.2
23:00;3.23908;57.6095;61.8964;50.3682;106.998;796.74;1000.16;221.1
