CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;36;45;21;67
01:00;29;49;10;44
02:00;17;45;7;27
03:00;13;35;5;19
04:00;13;25;3;17
05:00;15;29;4;20
06:00;16;35;6;24
07:00;22;23;14;43
08:00;29;26;18;56
09:00;29;26;20;59
10:00;30;18;21;60
11:00;37;20;30;82
12:00;39;25;33;88
13:00;41;16;42;105
14:00;44;13;42;107
15:00;55;11;53;134
16:00;56;25;58;142
17:00;58;45;58;147
18:00;51;38;50;126
19:00;56;37;57;142
20:00;69;41;76;184
21:00;56;48;48;129
22:00;53;56;45;121
23:00;47;55;32;96
