CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;8.24083;66.1776;153.579;126.698;95.736;1390.27;1368.54;212.4
00:00;8.7876;59.1085;161.823;134.424;76.4072;1414.2;1424.82;175.8
01:00;9.30082;55.6715;169.727;141.889;43.2248;1394.46;1416.91;121.7
02:00;9.87949;48.7512;174.146;145.665;41.5556;1483.33;1399;112.4
03:00;10.1712;50.8114;182.293;152.94;32.5858;1458.2;1412.32;100.6
04:00;9.28027;44.4698;154.826;129.754;32.2665;1304.98;1407.54;93.9
05:00;6.91412;31.7106;66.1214;55.978;26.1489;588.477;1304.2;71.6
06:00;5.272;47.2011;56.6505;47.5502;72.336;623.599;1207.19;157.7
07:00;4.47056;66.1239;57.1244;47.6734;157.907;914.74;1147.75;307.4
08:00;4.33289;81.3907;60.3764;49.806;272.461;1195.21;1120.37;497.8
09:00;4.38569;79.5946;73.0843;57.3116;230.168;1213.55;1097.76;431.4
10:00;5.61641;73.1276;100.309;80.9185;181.348;1337.52;1079.53;350.1
11:00;6.89165;85.5377;136.61;110.884;231.065;1763.03;1117.64;438.6
12:00;6.63241;83.2251;115.631;89.8688;166.113;1302.31;1117.3;337
13:00;5.90321;77.7172;317.283;95.9175;151.518;1047.79;1174.72;309.2
14:00;5.4036;83.5997;373.568;110.191;163.741;1089.92;1233.01;333.7
15:00;4.85336;73.9088;189.839;82.9544;104.408;913.44;1232.85;233.4
16:00;4.90158;81.1457;359.485;91.5003;123.997;1020.43;1211;270.6
17:00;5.39857;82.9121;228.41;105.948;135.411;1259.97;1216.8;289.8
18:00;7.72635;91.4988;297.816;131.467;197.342;1543.37;1242.53;393
19:00;8.80159;93.2513;276.656;134.49;202.135;1710.5;1235.97;402.1
20:00;7.72792;84.4457;213.905;95.3379;152.821;1371.53;1244.62;317.9
21:00;7.47092;82.9827;198.788;97.2738;135.338;1434.64;1292.97;289.7
22:00;7.9229;76.8755;195.856;101.29;143.718;1553.76;1350.96;296.5
23:00;8.3562;61.6911;162.98;104.86;75.9496;1387.73;1410.24;177.7
00:00;7.78064;49.3543;123.412;90.1872;36.8177;1076.54;1417.26;105.6
