CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;97;59;35;63;1070;193
01:00;78;58;34;40;980;139
02:00;57;44;31;25;760;95
03:00;49;44;32;17;700;75
04:00;42;45;33;15;580;65
05:00;53;45;35;37;630;109
06:00;58;52;37;69;770;163
07:00;91;54;38;183;1300;370
08:00;94;75;48;159;1500;337
09:00;109;69;39;157;1320;347
10:00;98;57;30;108;950;262
11:00;90;44;25;69;760;195
12:00;107;41;23;76;830;223
13:00;114;36;21;54;730;196
14:00;114;31;17;61;780;208
15:00;89;27;16;38;590;146
16:00;136;27;16;73;750;247
17:00;115;31;17;51;790;193
18:00;150;39;21;72;1000;260
19:00;134;34;20;64;870;232
20:00;136;33;20;92;930;276
21:00;132;41;23;90;1000;269
22:00;122;50;29;86;1120;255
23:00;114;48;29;85;1110;244
