CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;34;32;40;660;107
01:00;34;38;37;21;530;65
02:00;53;46;38;29;730;97
03:00;46;64;57;31;850;93
04:00;52;61;56;37;750;108
05:00;43;60;56;28;660;84
06:00;33;50;45;22;640;65
07:00;43;48;42;47;740;114
08:00;51;57;51;64;790;148
09:00;54;55;49;64;820;151
10:00;62;58;52;60;840;153
11:00;62;72;64;73;1120;172
12:00;48;68;65;54;810;130
13:00;54;37;35;47;630;126
14:00;79;15;15;92;1010;219
15:00;84;14;13;83;1120;211
16:00;84;14;13;77;1050;200
17:00;67;13;12;60;730;157
18:00;81;14;13;62;1050;176
19:00;67;17;16;63;820;162
20:00;80;22;21;73;990;191
21:00;87;28;27;90;1090;225
22:00;80;32;30;85;1080;209
23:00;61;36;35;49;880;136
