CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;80;24;800;97
01:00;53;79;17;730;78
02:00;36;28;6;490;45
03:00;46;34;11;500;64
04:00;42;28;11;480;59
05:00;55;47;38;590;114
06:00;65;45;78;800;185
07:00;92;73;171;1330;353
08:00;88;77;159;1380;331
09:00;86;93;111;1170;257
10:00;81;93;97;1070;230
11:00;78;81;84;960;207
12:00;78;74;76;970;195
13:00;78;80;55;880;163
14:00;73;58;41;850;134
15:00;85;66;57;940;172
16:00;98;72;71;1150;206
17:00;96;73;62;1260;191
18:00;98;80;56;1210;183
19:00;99;79;58;1120;188
20:00;97;88;64;1310;195
21:00;92;89;51;1160;171
22:00;92;91;80;1410;214
23:00;87;84;76;1310;203
