CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;63;45;46;700;112
01:00;33;57;44;25;550;70
02:00;32;38;30;23;680;67
03:00;28;33;27;18;500;55
04:00;26;30;25;19;440;54
05:00;33;31;25;28;440;75
06:00;48;37;28;77;640;165
07:00;60;43;31;186;1140;345
08:00;73;50;35;234;1480;432
09:00;79;56;36;213;1160;405
10:00;63;61;35;169;1150;322
11:00;65;51;27;144;930;285
12:00;62;41;21;94;710;205
13:00;56;37;18;79;670;177
14:00;55;38;16;66;630;156
15:00;53;37;16;75;650;167
16:00;60;35;17;72;710;171
17:00;63;42;19;80;750;185
18:00;64;33;18;74;800;177
19:00;64;45;27;82;880;190
20:00;56;53;36;78;970;176
21:00;52;54;38;73;890;164
22:00;49;57;44;65;870;148
23:00;49;58;44;57;840;136
