CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;39;44;1050;111
01:00;37;48;40;890;97
02:00;61;70;48;900;134
03:00;52;76;39;800;111
04:00;44;53;34;720;96
05:00;41;51;51;690;119
06:00;42;56;64;790;139
07:00;49;70;103;1080;206
08:00;59;83;100;1190;212
09:00;75;69;98;1290;224
10:00;76;71;117;1560;254
11:00;72;72;75;1220;187
12:00;63;66;43;950;129
13:00;69;46;46;1000;139
14:00;62;34;37;790;118
15:00;76;35;55;1040;160
16:00;71;31;48;900;144
17:00;78;45;64;1230;174
18:00;87;51;74;1240;199
19:00;80;37;62;1280;174
20:00;75;38;76;1280;191
21:00;80;53;73;1160;192
22:00;67;48;80;1460;190
23:00;49;41;53;960;130
