CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;71;97;123;1570;260
01:00;57;74;67;940;161
02:00;36;49;22;470;71
03:00;31;51;28;480;74
04:00;26;48;19;420;56
05:00;34;55;56;460;121
06:00;41;69;93;660;184
07:00;44;69;124;940;234
08:00;54;82;145;1200;275
09:00;66;91;129;1120;264
10:00;77;97;119;1030;259
11:00;87;101;115;1060;263
12:00;97;111;89;970;234
13:00;90;94;52;680;170
14:00;82;84;49;620;158
15:00;79;84;47;610;152
16:00;95;83;50;750;172
17:00;135;94;94;1110;279
18:00;172;131;182;2950;450
19:00;146;135;164;1650;398
20:00;137;139;226;1990;483
21:00;123;125;199;1620;428
22:00;103;98;132;1470;305
23:00;88;98;162;1820;335
