CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;56;23;30;760;100
01:00;47;49;15;690;69
02:00;46;86;25;810;83
03:00;41;78;25;680;79
04:00;42;66;38;750;99
05:00;44;53;74;1060;155
06:00;58;74;108;1380;222
07:00;74;65;105;1730;233
08:00;79;90;96;2040;225
09:00;79;94;72;;188
10:00;72;79;71;1770;180
11:00;76;58;74;1590;188
12:00;71;51;46;1360;140
13:00;82;41;54;1290;164
14:00;71;37;41;1340;132
15:00;85;25;56;1430;170
16:00;76;50;49;1350;151
17:00;89;49;64;1520;186
18:00;89;34;59;1250;178
19:00;103;38;81;1410;227
20:00;95;49;70;1320;202
21:00;93;38;69;1260;197
22:00;73;68;40;1020;134
23:00;64;33;31;900;110
