CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;71;50;74;790;156
01:00;32;73;51;45;640;101
02:00;42;67;45;78;790;161
03:00;40;59;41;60;680;132
04:00;41;54;36;65;660;141
05:00;35;49;33;71;660;144
06:00;31;56;37;99;820;181
07:00;28;50;33;97;730;177
08:00;35;51;34;142;920;253
09:00;38;53;35;148;990;266
10:00;41;47;31;103;790;200
11:00;54;46;30;87;710;187
12:00;58;41;27;88;800;194
13:00;69;37;24;121;870;255
14:00;62;36;24;95;750;207
15:00;64;36;24;102;780;220
16:00;63;36;25;96;730;210
17:00;65;40;27;94;720;210
18:00;75;44;30;166;1060;330
19:00;82;49;32;195;1330;381
20:00;66;49;34;144;1070;288
21:00;78;68;46;195;1290;377
22:00;62;74;51;126;1040;255
23:00;52;73;50;113;960;226
