CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;68;95;73;1550;181
01:00;55;101;40;1360;118
02:00;26;33;12;490;47
03:00;30;29;21;550;64
04:00;34;41;19;520;64
05:00;39;32;34;550;93
06:00;44;39;48;530;120
07:00;57;46;72;700;168
08:00;44;40;72;930;155
09:00;50;51;69;880;157
10:00;51;35;77;900;170
11:00;43;35;53;740;125
12:00;41;24;45;770;110
13:00;40;39;48;750;114
14:00;42;32;56;800;130
15:00;41;33;49;770;119
16:00;49;42;40;690;111
17:00;50;29;50;850;127
18:00;52;31;48;830;126
19:00;63;49;69;1000;170
20:00;84;60;89;1570;221
21:00;83;55;94;1400;229
22:00;75;85;70;1240;183
23:00;74;87;68;1390;178
