CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;84;71;68;186
01:00;63;72;39;123
02:00;34;19;16;57
03:00;24;24;12;44
04:00;27;16;17;54
05:00;42;12;38;101
06:00;57;31;115;233
07:00;68;30;179;341
08:00;64;61;143;281
09:00;68;62;119;250
10:00;75;74;102;229
11:00;75;69;80;197
12:00;87;49;96;233
13:00;74;51;68;178
14:00;71;44;56;156
15:00;90;49;69;195
16:00;96;45;87;227
17:00;83;40;58;172
18:00;108;38;88;242
19:00;114;34;84;242
20:00;103;39;85;233
21:00;117;55;109;283
22:00;117;49;168;372
23:00;103;78;116;280
