CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;0.959869;42.3203;34.9079;27.3657;42.7368;429.56;565;107.886
01:00;0.705051;35.4277;34.7335;27.1211;22.7096;364.27;527.631;70.2002
02:00;0.215772;8.11006;8.40125;5.36278;3.9038;213.478;321.226;14.102
03:00;0.215177;9.03042;8.57061;5.69683;5.19306;205.9;297.045;16.9853
04:00;0.210952;9.29771;7.61114;5.05439;5.06005;191.86;266.885;17.056
05:00;0.258397;18.055;9.23036;5.89287;12.0917;201.778;246.571;36.626
06:00;0.470518;28.2842;11.6415;7.51333;33.8581;288.521;241.332;80.3104
07:00;0.800419;44.4491;14.8023;9.56744;61.7154;438.2;256.706;139.14
08:00;0.925562;47.7325;16.1832;10.8866;69.7056;485.96;282.246;154.66
09:00;0.769662;52.9805;18.5073;12.5743;80.0002;505.69;316.423;175.49
10:00;0.641944;42.8592;20.2168;13.6329;68.9459;441.27;344.897;148.449
11:00;0.464552;37.3418;19.6195;13.3062;48.7927;373.81;365.886;112.275
12:00;0.559847;46.2654;21.0853;13.1091;50.7248;371.25;388.31;124.05
13:00;0.761575;45.0437;20.0597;13.0122;50.4439;402.98;413.46;122.465
14:00;0.670286;47.1926;23.3895;15.3211;55.6983;459.31;434.809;132.637
15:00;1.0761;57.3289;18.9233;12.8407;69.9266;430.38;433.831;164.512
16:00;1.21092;63.7433;18.3672;11.8716;82.531;667.44;456.516;190.118
17:00;0.940106;61.8606;24.1768;16.394;72.7663;663.22;476.207;173.525
18:00;0.680895;59.5889;25.6562;15.6007;73.4777;540.32;488.589;172.365
19:00;0.978988;60.708;22.8843;15.6652;66.762;467.01;500.239;163.15
20:00;1.03052;65.0494;23.6354;16.4694;70.1195;525.38;519.505;172.652
21:00;1.83393;64.2678;31.3336;23.6689;66.8628;587.05;542.514;166.781
22:00;1.99388;62.1948;35.1701;27.0566;81.5469;666.59;568.424;187.314
23:00;1.56484;61.986;41.2327;30.9742;81.7197;640.87;594.735;187.403
