CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;63;32;990;78
01:00;63;107;108;2130;227
02:00;56;106;123;2190;244
03:00;55;118;115;2200;229
04:00;52;113;106;2270;214
05:00;47;117;89;2340;183
06:00;43;122;82;1990;167
07:00;56;109;137;2230;265
08:00;62;106;276;2880;483
09:00;64;92;262;3210;464
10:00;64;109;149;2680;291
11:00;67;106;124;1920;255
12:00;66;71;133;1930;268
13:00;63;101;98;1460;213
14:00;76;98;161;1650;322
15:00;60;108;112;1440;229
16:00;55;138;128;1620;251
17:00;55;87;84;1360;183
18:00;41;83;71;1180;149
19:00;41;87;55;1120;125
20:00;37;61;81;1450;160
21:00;37;61;119;1690;219
22:00;39;57;73;1320;150
23:00;36;91;50;1190;113
