CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;56;39;25;570;79
01:00;40;47;33;21;480;71
02:00;56;116;88;14;890;77
03:00;44;120;93;10;870;59
04:00;53;124;90;28;810;95
05:00;53;131;100;41;860;116
06:00;70;131;98;145;1130;290
07:00;85;136;102;206;1600;399
08:00;104;133;99;223;1710;444
09:00;91;123;91;191;1360;384
10:00;67;101;74;78;740;187
11:00;76;79;53;85;650;205
12:00;82;67;44;71;570;191
13:00;81;53;34;56;630;166
14:00;78;51;31;51;470;155
15:00;79;51;30;52;490;158
16:00;78;48;29;56;530;164
17:00;79;51;32;51;530;157
18:00;93;49;32;81;650;216
19:00;89;59;34;84;670;216
20:00;69;53;31;68;520;172
21:00;68;48;32;66;560;169
22:00;46;67;38;33;460;96
23:00;45;54;34;35;530;99
