CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;38;23;43;103
01:00;49;24;51;125
02:00;39;32;34;91
03:00;34;22;31;80
04:00;32;30;29;76
05:00;33;25;34;84
06:00;41;22;64;138
07:00;52;39;94;194
08:00;49;45;88;182
09:00;58;37;144;276
10:00;55;45;116;231
11:00;53;42;101;205
12:00;57;42;112;225
13:00;56;33;96;201
14:00;55;20;90;191
15:00;60;28;94;203
16:00;64;37;113;235
17:00;64;38;91;202
18:00;61;39;80;180
19:00;63;26;107;225
20:00;63;33;116;239
21:00;58;34;102;212
22:00;62;47;116;238
23:00;52;36;77;168
