CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;50;22;13;31;600;93
01:00;43;22;12;26;530;78
02:00;35;35;27;16;430;56
03:00;30;37;30;13;350;45
04:00;32;40;32;21;360;60
05:00;43;49;37;46;510;109
06:00;52;52;40;82;590;174
07:00;63;54;39;147;750;284
08:00;67;51;38;174;820;328
09:00;62;42;35;131;740;258
10:00;54;41;36;109;660;216
11:00;53;44;39;104;640;209
12:00;51;45;42;98;620;197
13:00;49;43;38;76;590;162
14:00;53;47;36;82;630;173
15:00;50;43;34;68;600;151
16:00;61;43;33;81;720;182
17:00;60;37;26;80;710;178
18:00;72;35;24;87;840;201
19:00;75;38;25;117;910;250
20:00;73;36;23;104;890;228
21:00;76;34;18;90;930;209
22:00;55;25;15;51;660;128
23:00;51;24;15;37;620;102
